final_text,label
jalan berlubang kepada yth dinas pekerjaan umum dan penataan ruang kota bandung jawa barat hal permohonan perbaikan jalan berlubang sehubungan dengan kondisi jalan yang berlubang sehingga dapat membahayakan keselamatan pengguna jalan tepatnya di jalan i lb siliwangi kecamatan coblong kota bandung jawa barat dengan ini kami izin meneruskan perihal laporan dari masyarakat yang melapor kepada kami terkait jalan berlubang sehingga dapat membahayakan keselamatan pengguna jalan besar harapan kami bapak ibu pihak terkait dapat menindaklanjuti permohonan tersebut berikut nomer tiket yang ada pada aplikasi jalan kita sk link demikian permohonan ini kami buat atas bantuan dan kerjasamanya kami ucapkan salam command center bina marga whatsapp center admin yang bertugas im,HIGH
jalan rusak serta minimnya penerangan jalan ketika malam hari sudah beberapa bulan saya lewat jalan yang bermula dari segitiga pasar astana anyar sampai hotel grand tulip jalannya hancur parah titik terparah ada di link gmaps ini ini kantor kecamatan yang berjarak meter gak pernah ngecek gitu camatnya kerja apa dikantor terus tanpa melihat sekitarnya atau harus nunggu laporan dari masyarakat baru bekerja memang fungsi camat itu menjadi kordinator dan fasilitator tapi seenggaknya peduli dengan lingkungan sekitarnya apalagi jarak dari kantor camat dibawah meter mau sampai kapan diperbaiki jalan ini sampai ada yang laka lantas dulu saya sebagai warga negara berhak protes karena setiap hari saya lewat jalan itu saya bayar pajak motor tanpa pernah kelewat tapi pemerintah nya acuh coba tindak lanjutin jangan nunggu viral atau celaka dulu,HIGH
progress pengaduan follow up progress pengaduan sebelumnya dengan nomor tgl tentang arogansi usaha kolam pemancingan ikan terimakasih banyak sebelumnya atas respon bapak ibu yang cepat atas pengaduan kami ke pihak pemancingan tsb tapi tolonglah bapak ibu mereka hanya berubah bulan saja mengecilkan volume toa nya setelah itu mereka kumat kembali emang mereka siapa sampai tidak ada peraturan badan yang bisa mengatur mereka katanya karena pemiliknya adalah polisi kalau benar pemiliknya polisi apakah kami harus takut sampai petugas rukun tetangga rukun warga satpam memilih diam karena takut diapain alasannya pdhl kita cuma minta mereka bijaksana volume toa nya dipelanin konsisten apa mereka yang di dalam budeg parah semua kami yang di luar area pemancingan saja keributan tapi mungkin benar kata orang di dalam sana mereka berjudi jadi tidak heran mentalnya dablek setiap ojol tamu yang lewat jg sering nanya itu tempat apaan mrk kira itu samsat tapi koq samsat pakai teriakan kencang sebegitunya loh bapak ibu komentar orang yang bukan penduduk juga kasihan sekali lihat ada ibu yang sering teriakin mereka kecilkan volume tapi tidak digubris ditelpon tidak diangkat kadang sampai harus lempar batu ke dinding seng mereka supaya ditanggapi akhirnya berpikir ya sudah sama saling bikin keributan saja tapi kan bukan seperti ini yang kita harapkan malah ada yang kasih ide lempar racun saja ke kolam ikan mereka sampai segitunya saking sudah stress setiap hari terganggu suara toa mesin pompa air mrk yang desibelnya bikin pusing jg kalau didengar kelamaan di pabrik saja ada aturan desibel suara jangka waktu paparan suaranya supaya pekerja di dalamnya tidak pusing stress tapi tidak mungkin kami melakukan ini yang ada malah dipidanakan tapi pakai jalur benar baik tidak digubris jg bapak ibu percayalah ntah apa urgensi mereka sampai suara adzan masih bunyipun teriakan hitungan score mereka tetap jalan dasar penjudi emang akal sehatnya sudah hilang emang menit saja diam ketika suara adzan masih bunyi bakal bikin mereka bangkrut mati kah sbg info kadang mereka mulai dari jam makin malam suaranya bukannya makin pelan tapi toanya makin intens kencang karena lombanya sudah mau finish jadi scorenya tiap menit harus diinfokan kencang ditambah lagi dengan teriakan panik para pemancingnya gila asli mau jam malam kami masih mendengar suara sebegitu ributnya di area pemukiman penduduk yang tadinya kita beli rumah di sekitar situ karena tenang sebelum mereka datang di negara lain pasti sudah kena sanksi hukum karena mengganggu ketertiban umum bapak ibu apakah tempat pemancingan ikan di tempat lain seperti ini menurut orang yang tau malah pemancingan ikan biasanya jauh dari pemukiman penduduk tenang tidak ada teriakan score kencang norak begitu mungkin pemancingan yang ini pengen beda tapi mereka abai kalau mereka bersebelahan langsung dengan perumahan penduduk jatuhnya jadi semena ke penduduk sekitar milik polisi pula jadi merasa semakin superior dan kita juga percuma kalau mau lapor polisi di luaran sana suara pengajian dari mesjid saja masih ada yang protes jika kekencangan masa polusi suara dari sebuah usaha profit malah banyak yang sebut perjudian bisa semena hanya karena kita ditakuti itu milik polisi jauh masih mending mendengar suara pengajian mohon sekali lagi bantuannya bapak ibu bisa ditertibkan kearoganan mereka bagaimana caranya supaya mereka commit konsisten menjaga ketertiban umum sangat berharap poin di bawah ini bisa diakomodir oleh mereka pompa air yang bervolume kencang dinyalakan jam sebelum mereka open tidak dari pagi kami pusing mendengarnya sepanjang hari volume toa dikecilkan frekwensi pengumuman score mereka jangan terlalu sering suka tiba mengejutkan karena dari diam tiba langsung teriak kencang pada saat adzan masih berkumandang harus benar diam sampai adzan benar selesai tutup operasi kalau bisa jam malam jika mereka menolak menurunkan volume suara ya berarti mereka harus meninggikan tembok mereka tertutup semua sekalian indoor jangan cuma pakai dinding seng rendah supaya tidak mengganggu ketertiban umum jangan egois mau seenak mereka saja mentang milik polisi jika benar padahal justru polisi harusnya paling paham menjaga ketertiban umum terimakasih banyak sebelumnya respect yang setingginya buat bapak ibu atas perhatiannya kolam pemancingan new kawaluyaan sekawan jalan kawaluyaan indah i jatisari bandung no kontak mereka,MEDIUM
pencetakan ktp ulang pencetakan ktp dikarnakan alamat tertera terdapat kesalahan di penulisan rukun warga harusnya rukun warga tapi di ktp rukun warga kabupaten kota kota bandung kecamatan lengkong kelurahan lingkar selatan detail lokasi kejadian jalan bintara no blok c nama instansi dinas kependudukan dan pencatatan sipil pemda penanggungjawab kota bandung,LOW
jalur hijau di belakang rumah mekar pesona nama lengkap victor dari sp m no kontak email victorfkua gmail com lahan hijau di belakang rumah yang ada saluran air akan dibangun oleh warga di kampung belakang perumahan akses jalan dari sekolah kalam kudus mekar wangi sudah didirikan bangunan permanen semi permanen di satu sisi jalan sekarang mulai dibangun lagi persis dibelakang rumah warga mekar pesona adanya banguna ini menimbulkan kekhawatiran yakni akan mengganggu lahan hijau dan serapan air kemungkinan menimbulkan gangguan kebisingan karena bangunan yang sudah ada saat ini seringkali bising dengan bongkar muat barang musik dari pangkalan ojek hingga jam malam bahkan dini hari adanya bangunan ini juga akan menyulitkan kalau nantinya warga perumahan akan melakukan perbaikan renovasi bila memerlukan pemasangan scaffolding kabupaten kota kota bandung kecamatan bojongloa kidul kelurahan cibaduyut detail lokasi kejadian belakang komplek mekar pesona mekar wangi cubaduyu nama instansi dinas perumahan dan permukiman pemda penanggungjawab kota bandung,MEDIUM
perbaikan jalan rusak kemarin saya sudah melaporkan jalan rusak di jalan caringin no sudah diperbaiki mohon diperbaiki juga jalan caringin no dekat dpkp dinas perumahan dan kawasan pemukiman kota bandung dikarenakan di situ sering terjadi kecelakaan untuk lebih jelasnya sudah saya lampirkan foto jalannya,HIGH
ijin pbg bangunan empat lantai kami keberatan tapi tidak diresponse pihak terkait saat ini sudah berdiri lantai mengapa kami salah satu warga di sekitar jalan sarijadi raya no atau dekat sekitaran yamaha sarijadi dengan ini mengadukan beberapa kendala dengan melihat progress pembangungan gedung yang konon katanya akan dibangun empat lantai sementara kami warga tidak pernah merasa diminta ijin oleh pihak pengontrak maupun pemilik gedung yang akan dibangun bagaimana mungkin akan terbayang jika gedung tersebut jadi bagaimana cahaya matahari rumah kami lingkungan yang nyaman dan sudah cukup padat berdempet dempetan ditambah tiba tiba ada gedung lantai muncul dimana etika dan estetika nya pepohonan didareah kami terus berkurang dan jika hujan besar di jalan sarijadi raya selalu banjir dari selokan dan banyak batuan kecil dn sampah menggenangi jalan baik dari lingkungan sekitar maupun banjir bawaan dari arah atas jalan sarijadi atas belum lagi kami dengar sepintas yang kerja di pekerjaan proyek tersebut hampir semua adalah pendatang dari daerah tertentu dan tidak ada etika sopan santun ke warga baik saat melintas maupun yang tiba tiba lokasi depan proyek jadi area tongkrongan pekerja proyek saat iistirahat dan sangat berisik dengan bahasa logat mereka bahkan kami dengar dari beberapa sumber mereka selain di bedeng proyek juga menginap dengan mengontrak rumah warga sekitar dan memaksakan over capacity contoh rumah kontrakan dengan orang dipaksakan tinggal sampai dan orang dan konon kata pengurus setempat pernah berselisih dengan warga asli tolong di razia semua tempat kontrakan dan kos an wilayah cilandak dangdeur sarijadi apalagi sekitar proyek yang ngontrak tidak punya etika dan sopan santun ke tetangga warga asli yang punya kontrakan tinggal entah dimana hanya mementingkan uang di komplain sama nya akhir kata kami hanya peduli kenyamanan dan ke amanan lingkungan kami kenapa gedung itu di beri ijin sampai dengan empat lantai dan kami warga sekitar tidak merasa ada atau kami semua tidak pernah diminta persetujuan tetangga saat sebelum pembangunan ada apa dengan aparat perijinan terkait sembunyi saat pengajuan pengurusan ijin bangunan demikian laporan ini kami sampaikan dan demi kenyamanan dan keamanan kami dan keluarga besar kami untuk saat ini kami minta data kami di rahasiakan mengingat arogansi pekerja proyek baik mandor dan pemimpin sampai dengan kelas tukang semua tidak memiliki sopan santun dengan lingkungan sekitar kami mrs xx mewakili beberapa warga berdampingan lokasi kurang lebih ada kk,MEDIUM
dugaan malpraktek pijat bayi dan pelanggaran administratif kependudukan mohon diperiksa dan ditindaklanjuti praktek bidan pijat bayi di jalan bougenville ii no kel gempol sari kec bandung kulon diduga ilegal karena tidak memiliki surat izin praktek untuk bisnis kesehatan bayi termasuk bisnis berisiko tinggi sehingga wajib dilengkapi dengan izin praktek jika tidak maka bisa dikategorikan sebagai mal praktek bidan tersebut tidak tertib administrasi kependudukan tidak lapor rukun tetangga setempat saat pindah ke bandung dari jakarta bulan lalu ktp masih jakarta dan kk juga masih jakarta tidak membayar iuran kesehatan dan keamanan selama bulan lebih kepada pengurus rukun tetangga tidak bersosialisasi dengan tetangga sekitar individualis dan bersikap tidak sopan banyak melakukan pengaduan yang tidak sesuai dengan fakta padahal kenyataannya dia bermasalah juga secara izin usaha dan administratif kependudukan tidak menghargai pengurus rukun warga dan sekretaris rukun warga karena seringkali melakukan eskalasi masalah pribadi ke kelurahan gempol sari bandung kulon mohon bantuan penertiban usaha bidan tersebut dan peneguran secara keras agar ybs mendapat efek jera demikian disampaikan,LOW
jalan ahmad yani bandung sepanjang jalan ahmad yani bandung jalan sudah banyak berlubang dan banyak tambalan tidak rata membahayakan pengguna jalan ditambah dan pedagang nakal parkir liar dan angkot yang stem dibadan jalan membuat arus lalulintas jadi sering tersendat bahkan apabila banjir pasti ada genangan bau sampah terlihat jorok dan kumuh untuk bandung kota,HIGH
pengaduan homeless kepada pemerintah kota bandung kepada dinas sosial kota bandung saya sudah beberapa minggu terakhir sering jalan melewati jalan merdeka dan beberapa hari terakhir di jembatan penyeberangan orang jpo timurnya balai kota bandung depan sdn banjarsari ada homeless yang tetap berada di atas jpo dan membuat jpo kotor karena sampah saya menyadari sejak jpo dipasang lampu penerangan kemudian ada homeless yang terus stay di situ mohon ditinjaklanjuti karena saya merasa takut dan tidak nyaman ketika jalan sendirian menyeberang pakai jpo terimakasih,HIGH
saluran air penuh sampah dan bau saluran air di belakang rumah saya sangat penuh sampah dan bau baunya sampai masuk ke rumah dang sangat menganggu pernapasan bau diduga karena sampah yang menumpuk dan dari limbah tahu cibuntu tolong diselesaikan lokasi jalan sumber endah ii babakan ciparay kec babakan ciparay kota bandung jawa barat,MEDIUM
rumah dilempar batu oleh anak saya warga rtrw kelurahan dago kecamatan coblong kota bandung hendak melaporkan kenakalan anak dari kampung manteos yang selalu melempari rumah saya dengan batu genteng batang pohon dan lain lain saya melarang anak main layangan di lapangan garasi karena banyak kabel karena setiap kali hrs panggil pln internet dan lain lain untuk perbaikan karena benang layangan karena itu anak tsb membalas dengan melempari rumah saya modusnya antara asar dan magrib hal ini sangat mengganggu keamanan dan kenyamanan saya dan warga rt mohon ditindaklanjuti untuk keamanan linmas siskamling agar berfungsi lagi saya sudah info ke ketua rukun tetangga dan ketua rw tp belum ada info lbh lanjut terkait insiden ini,MEDIUM
pipa perusahaan daerah air minum bocor nama lengkap nursyawal no kontak email bodor pizan gmail com ini data yang biasa diminta perusahaan daerah air minum no langganan nama nursyaf alamat lengkap jalan surapati c cihaurgeulis kota bandung rumah kosong no telepon keluhan kami hendak melaporkan adanya pipa perusahaan daerah air minum yang bocor di dalam persil sesuai alamat di atas dekat pagar rumah rumah ini rumah orang tua pelapor yang tidak ada penghuninya lagi tapi ada penyewa lahan garasi mobil saja sudah lebih dari seminggu bocor kami kira tadinya itu genangan air hujan tapi kok tidak kering lalu kami gali tanahnya kami sudah coba tambal tapi nampaknya tidak cukup kuat menahan tekanan air jadi tetap keluar air sayang sekali air terbuang percuma alamat dekat pusdai minggu lalu sudah lapor langsung ke nomor aduan perusahaan daerah air minum kota bandung namun belum ada tindak lanjut jadi saya lapor ke sini kabupaten kota kota bandung kecamatan cibeunying kaler kelurahan cihaur geulis detail lokasi kejadian rumah kosong jadi hub pelapor jika mau ke lokasi nama instansi biro badan usaha milik daerah investasi dan administrasi pembangunan pemda penanggungjawab kota bandung,LOW
